order_id,quantity,unit_price,total_price,pizza_id
1671,1,20.75,20.75,21
2381,1,16.75,16.75,30
2381,1,16.5,16.5,5
2381,1,15.25,15.25,18
8763,1,20.75,20.75,7
8764,1,12.75,12.75,6
8765,1,17.95,17.95,22
8765,1,16.5,16.5,13
4228,1,12.0,12.0,2
4228,1,18.5,18.5,3
4228,1,20.5,20.5,23
8766,1,16.25,16.25,24
8766,1,16.0,16.0,2
8767,1,18.5,18.5,3
8768,1,16.0,16.0,2
8769,1,20.25,20.25,24
8769,1,12.5,12.5,18
8769,1,20.75,20.75,6
8769,1,25.5,25.5,9
8770,1,16.0,16.0,23
8770,1,20.75,20.75,6
8771,1,20.75,20.75,27
8772,1,16.5,16.5,21
8773,1,12.25,12.25,29
8774,1,20.25,20.25,28
8775,1,12.0,12.0,2
8775,2,20.25,40.5,29
8776,1,12.5,12.5,7
8776,1,20.75,20.75,21
8777,1,16.75,16.75,17
8777,1,12.0,12.0,23
8778,1,12.25,12.25,29
8779,1,12.75,12.75,30
8779,1,20.5,20.5,12
8779,1,12.0,12.0,23
8780,1,18.5,18.5,3
8781,1,13.25,13.25,1
8782,1,23.65,23.65,32
6730,1,12.75,12.75,19
6730,1,17.95,17.95,22
6730,1,16.5,16.5,1
6730,1,13.25,13.25,1
6730,1,10.5,10.5,1
6730,1,20.75,20.75,5
6730,1,20.25,20.25,4
6730,1,17.5,17.5,31
6730,1,20.75,20.75,27
6730,1,12.5,12.5,27
6730,1,20.75,20.75,13
6730,1,16.5,16.5,13
6730,2,20.75,41.5,6
6730,1,20.5,20.5,9
8783,1,16.75,16.75,17
8783,1,12.75,12.75,16
8783,1,20.75,20.75,13
311,1,20.5,20.5,12
311,1,12.25,12.25,29
7836,1,20.75,20.75,8
7836,1,20.25,20.25,4
7836,1,17.5,17.5,31
8784,1,18.5,18.5,3
8784,1,14.75,14.75,22
8784,1,20.25,20.25,4
8785,1,12.0,12.0,20
8785,1,20.75,20.75,17
8785,1,20.75,20.75,10
8785,1,12.0,12.0,15
8786,1,12.0,12.0,2
8786,1,16.0,16.0,28
8787,1,12.0,12.0,11
8787,1,10.5,10.5,1
8788,1,16.75,16.75,8
8788,1,12.75,12.75,17
8788,1,16.0,16.0,11
5020,1,16.5,16.5,5
5020,1,12.0,12.0,26
3164,1,23.65,23.65,32
3164,1,12.25,12.25,24
3164,1,12.0,12.0,2
3164,1,20.25,20.25,4
8789,1,20.75,20.75,6
8790,1,12.75,12.75,16
8790,1,16.0,16.0,28
8791,1,20.25,20.25,24
8791,1,17.95,17.95,22
8792,1,20.75,20.75,17
8792,1,20.75,20.75,16
8792,1,16.75,16.75,16
8792,1,20.75,20.75,6
8793,1,23.65,23.65,32
8794,1,20.75,20.75,6
8795,1,20.75,20.75,17
8796,1,16.0,16.0,11
8797,1,20.75,20.75,30
8797,1,16.75,16.75,30
8798,1,20.25,20.25,24
8798,1,16.75,16.75,17
8799,1,12.0,12.0,20
8799,1,16.0,16.0,23
8799,1,20.25,20.25,29
8799,1,25.5,25.5,9
8800,2,10.5,21.0,1
8800,1,16.5,16.5,5
8800,1,20.75,20.75,27
8801,1,16.75,16.75,30
8801,1,16.0,16.0,12
8802,1,16.0,16.0,23
8802,1,20.75,20.75,6
8803,1,16.75,16.75,30
8803,1,18.5,18.5,3
8803,1,12.75,12.75,16
8804,1,12.75,12.75,19
8804,1,16.5,16.5,1
8805,1,16.75,16.75,6
8805,1,16.0,16.0,15
8806,1,25.5,25.5,9
8807,1,16.25,16.25,29
8808,1,16.75,16.75,25
8808,1,16.5,16.5,13
8809,1,16.75,16.75,17
8809,1,20.75,20.75,13
8809,1,16.0,16.0,28
8810,1,20.75,20.75,13
8810,1,12.5,12.5,14
5624,1,20.75,20.75,17
5624,1,20.25,20.25,29
5624,1,20.25,20.25,28
5624,1,16.75,16.75,6
1773,1,12.0,12.0,20
1773,1,20.75,20.75,30
8616,1,12.75,12.75,25
8067,1,13.25,13.25,1
8067,1,20.25,20.25,4
8067,1,11.0,11.0,31
8067,1,20.75,20.75,6
8811,1,16.0,16.0,11
8811,1,16.5,16.5,27
7416,1,20.75,20.75,17
7416,1,20.5,20.5,2
7416,1,16.0,16.0,23
8812,1,16.25,16.25,24
8812,1,18.5,18.5,3
8812,1,16.5,16.5,13
8813,1,16.5,16.5,7
7053,1,16.75,16.75,8
7053,1,16.0,16.0,26
8814,1,16.0,16.0,28
8815,1,16.5,16.5,1
8815,1,9.75,9.75,18
8816,1,14.75,14.75,22
8817,1,16.25,16.25,24
2621,1,12.25,12.25,29
8818,1,20.25,20.25,26
8819,2,12.0,24.0,23
8819,1,12.5,12.5,18
5387,1,16.5,16.5,27
5387,1,20.5,20.5,9
8820,1,20.25,20.25,26
8821,1,12.75,12.75,17
8822,1,16.5,16.5,5
8823,1,12.0,12.0,12
8823,1,16.0,16.0,15
5841,1,16.0,16.0,28
3270,1,20.75,20.75,8
3270,1,23.65,23.65,32
3270,1,20.25,20.25,4
3270,1,20.75,20.75,16
8824,1,12.25,12.25,29
7168,1,12.75,12.75,25
8825,1,12.75,12.75,6
8826,1,12.0,12.0,20
3110,1,17.95,17.95,22
8827,1,12.0,12.0,20
8827,1,12.75,12.75,17
8827,1,16.75,16.75,19
8827,1,16.5,16.5,1
8827,1,20.25,20.25,4
8827,1,14.5,14.5,31
8827,1,20.75,20.75,16
8827,1,16.75,16.75,16
8827,1,20.75,20.75,13
8827,1,12.5,12.5,13
8827,1,12.0,12.0,9
8828,1,16.0,16.0,15
8829,1,12.0,12.0,20
8829,1,12.0,12.0,12
8829,1,16.25,16.25,29
7077,1,20.75,20.75,5
7077,1,20.75,20.75,21
6544,1,20.75,20.75,8
6544,1,20.5,20.5,23
8830,1,10.5,10.5,1
8830,1,20.75,20.75,5
8831,1,20.75,20.75,8
8832,1,20.25,20.25,4
8833,1,17.95,17.95,22
8833,1,16.25,16.25,29
8833,1,20.75,20.75,13
8833,1,16.5,16.5,13
8834,1,16.0,16.0,4
8834,1,20.5,20.5,23
8835,1,20.25,20.25,11
8835,1,12.0,12.0,11
8835,1,20.75,20.75,16
8835,1,20.75,20.75,13
8836,1,16.75,16.75,25
8836,1,16.25,16.25,29
8836,1,20.75,20.75,10
6595,1,12.0,12.0,20
6595,1,20.75,20.75,6
8837,1,12.5,12.5,13
8838,1,18.5,18.5,3
749,1,20.25,20.25,24
8839,1,12.0,12.0,20
8840,1,16.25,16.25,29
8840,1,35.95,35.95,9
4149,1,20.75,20.75,17
4149,1,10.5,10.5,1
3557,1,20.75,20.75,8
3557,1,20.5,20.5,12
8841,1,12.0,12.0,11
8841,1,12.0,12.0,23
8841,1,20.75,20.75,13
8841,1,16.0,16.0,15
34,1,20.75,20.75,8
34,1,16.5,16.5,1
34,1,16.75,16.75,6
7682,1,12.25,12.25,29
8842,1,16.0,16.0,2
8842,1,20.25,20.25,26
1616,1,20.25,20.25,24
1616,1,16.75,16.75,6
1616,1,16.0,16.0,9
8843,1,16.75,16.75,19
8843,1,12.75,12.75,19
8843,1,16.0,16.0,23
8844,1,20.75,20.75,8
8844,1,12.0,12.0,23
8844,1,20.25,20.25,15
8845,1,12.5,12.5,21
6953,1,20.75,20.75,13
6953,1,20.75,20.75,10
5870,1,16.75,16.75,30
5870,1,20.75,20.75,27
8846,1,18.5,18.5,3
8846,1,12.0,12.0,11
8847,1,20.75,20.75,17
8847,1,10.5,10.5,1
8848,2,20.75,41.5,8
8848,1,20.75,20.75,13
8848,1,16.75,16.75,6
7774,1,12.25,12.25,24
8849,1,20.75,20.75,16
8849,1,16.0,16.0,28
8850,1,20.75,20.75,16
6909,1,14.5,14.5,31
6909,1,20.25,20.25,29
8851,1,16.25,16.25,24
8851,1,20.75,20.75,5
8852,1,20.25,20.25,26
8852,1,12.5,12.5,13
8072,1,11.0,11.0,31
8072,1,20.25,20.25,15
8853,1,16.75,16.75,30
8854,1,14.75,14.75,22
8854,1,25.5,25.5,9
8855,1,12.0,12.0,2
8734,1,12.5,12.5,7
6588,1,12.0,12.0,20
6588,1,16.75,16.75,30
6588,1,20.5,20.5,12
6588,1,16.75,16.75,6
8856,1,20.75,20.75,10
8857,1,20.75,20.75,8
8858,1,20.5,20.5,2
8859,1,10.5,10.5,1
8859,1,20.5,20.5,12
140,1,16.75,16.75,16
8860,1,12.0,12.0,28
8861,1,16.75,16.75,8
8861,1,12.5,12.5,5
1242,1,20.25,20.25,11
1242,1,20.75,20.75,27
8862,1,16.0,16.0,2
262,1,16.0,16.0,26
262,1,12.5,12.5,14
8863,1,25.5,25.5,9
7932,1,20.75,20.75,8
8864,1,20.75,20.75,5
6401,1,16.25,16.25,24
6401,1,20.75,20.75,6
8865,1,16.75,16.75,30
8866,1,20.25,20.25,29
2243,1,12.75,12.75,17
2243,1,16.75,16.75,19
2243,1,16.0,16.0,2
2243,1,17.95,17.95,22
2243,1,16.5,16.5,1
2243,1,10.5,10.5,1
2243,1,16.5,16.5,5
2243,1,12.0,12.0,4
2243,1,16.5,16.5,27
2243,1,16.5,16.5,7
2243,1,20.25,20.25,29
2243,1,20.75,20.75,16
8867,1,16.5,16.5,5
8867,1,15.25,15.25,18
8867,1,12.75,12.75,6
8867,1,12.0,12.0,15
8868,1,20.75,20.75,16
8868,1,20.75,20.75,14
8869,1,16.0,16.0,23
8869,1,12.5,12.5,18
8869,1,16.5,16.5,10
8870,1,23.65,23.65,32
8870,1,16.0,16.0,2
8871,1,20.75,20.75,19
8872,1,12.75,12.75,17
8872,1,16.75,16.75,30
8872,1,15.25,15.25,18
8873,1,16.5,16.5,7
8873,1,16.5,16.5,13
8874,1,20.5,20.5,2
8874,1,12.5,12.5,27
8874,1,16.25,16.25,29
8874,1,12.5,12.5,14
8874,1,12.0,12.0,28
8874,1,12.75,12.75,6
8875,1,12.75,12.75,8
8875,1,16.5,16.5,5
8875,1,16.5,16.5,13
8875,1,16.0,16.0,28
8876,1,20.75,20.75,21
8877,1,20.75,20.75,13
8878,1,12.75,12.75,8
8878,1,14.75,14.75,22
8878,1,12.0,12.0,11
8878,1,16.5,16.5,13
8051,1,23.65,23.65,32
8051,1,16.75,16.75,17
8051,1,16.75,16.75,25
8051,1,12.0,12.0,28
704,1,16.75,16.75,17
704,1,17.5,17.5,31
704,1,11.0,11.0,31
704,1,20.25,20.25,15
8879,1,16.75,16.75,17
8880,1,20.75,20.75,14
8880,1,12.5,12.5,14
8881,1,16.75,16.75,30
8881,1,18.5,18.5,3
8881,1,20.75,20.75,6
8882,1,23.65,23.65,32
8882,1,20.5,20.5,12
8882,1,12.5,12.5,10
8883,1,20.75,20.75,5
8884,1,12.0,12.0,11
8884,1,16.25,16.25,29
8884,1,20.75,20.75,10
8884,1,20.75,20.75,6
8885,1,16.75,16.75,17
8885,1,11.0,11.0,31
8885,1,16.5,16.5,10
8886,1,12.0,12.0,20
8886,1,16.0,16.0,28
8887,1,16.5,16.5,1
8887,1,20.75,20.75,6
8888,1,16.5,16.5,5
8888,1,20.75,20.75,14
8889,1,16.0,16.0,2
8890,1,12.75,12.75,17
8890,1,16.75,16.75,6
8891,1,23.65,23.65,32
8891,1,12.75,12.75,19
8892,1,20.5,20.5,12
8892,1,20.75,20.75,13
8893,1,18.5,18.5,3
8893,1,16.25,16.25,29
8894,1,16.75,16.75,17
8894,1,16.5,16.5,5
8895,1,9.75,9.75,18
8895,1,16.75,16.75,16
8896,1,16.5,16.5,10
8897,1,16.0,16.0,11
7158,1,13.25,13.25,1
8898,1,12.0,12.0,11
8898,1,16.5,16.5,5
8898,1,20.25,20.25,15
8899,1,16.75,16.75,8
8899,1,16.75,16.75,30
8899,1,20.75,20.75,13
8899,1,12.5,12.5,14
8900,1,16.75,16.75,8
8900,1,12.5,12.5,27
8900,1,16.0,16.0,28
8900,1,12.0,12.0,28
8901,1,20.75,20.75,8
8901,1,16.75,16.75,30
8901,1,20.25,20.25,29
8901,1,12.0,12.0,28
8902,1,16.0,16.0,12
2559,1,16.75,16.75,17
2559,1,18.5,18.5,3
5832,1,17.95,17.95,22
8903,1,20.75,20.75,5
8903,1,20.75,20.75,27
8904,1,14.75,14.75,22
8905,1,12.75,12.75,17
8906,1,15.25,15.25,18
8907,1,10.5,10.5,1
8907,1,12.75,12.75,16
8908,1,20.25,20.25,24
8908,1,16.5,16.5,5
8909,1,16.75,16.75,19
8909,1,12.0,12.0,12
8909,1,20.75,20.75,21
8909,1,20.75,20.75,6
8910,1,12.0,12.0,20
8910,1,20.75,20.75,17
8910,1,12.25,12.25,29
8911,1,20.75,20.75,19
8911,1,16.0,16.0,9
964,1,12.0,12.0,20
964,1,16.0,16.0,2
964,1,18.5,18.5,3
964,1,16.0,16.0,12
8912,1,20.5,20.5,12
8913,1,20.75,20.75,19
8913,1,16.0,16.0,26
8913,1,20.25,20.25,15
8914,1,20.75,20.75,19
8914,1,16.5,16.5,1
8915,1,17.95,17.95,22
8915,1,16.5,16.5,7
8916,1,12.75,12.75,30
8916,1,20.5,20.5,12
8916,1,12.25,12.25,29
8916,1,16.0,16.0,15
8917,1,12.25,12.25,24
8917,1,16.0,16.0,2
8917,1,12.5,12.5,27
8917,1,12.5,12.5,14
4637,1,12.0,12.0,23
8918,1,12.0,12.0,2
8918,1,10.5,10.5,1
8919,2,17.95,35.9,22
8919,1,20.25,20.25,11
8919,1,10.5,10.5,1
8919,1,16.0,16.0,26
8919,1,16.0,16.0,4
8919,1,15.25,15.25,18
8919,1,20.75,20.75,27
8919,1,12.5,12.5,7
8919,1,20.25,20.25,29
8919,1,20.75,20.75,21
8919,1,12.0,12.0,28
8919,1,12.75,12.75,6
8920,1,18.5,18.5,3
8921,1,16.75,16.75,16
1891,1,12.0,12.0,20
1891,1,20.5,20.5,12
8922,1,18.5,18.5,3
8922,1,14.75,14.75,22
8923,1,20.25,20.25,11
8924,1,18.5,18.5,3
4705,1,12.75,12.75,8
4705,1,20.75,20.75,17
4705,1,16.5,16.5,1
4705,1,16.0,16.0,12
4705,1,16.5,16.5,5
4705,1,21.0,21.0,25
4705,1,9.75,9.75,18
4705,1,20.25,20.25,29
4705,1,16.25,16.25,29
4705,1,16.5,16.5,21
4705,1,16.5,16.5,13
4705,2,16.75,33.5,6
4705,1,12.75,12.75,6
4705,1,20.25,20.25,15
8925,1,16.5,16.5,1
8926,1,12.0,12.0,15
8927,1,16.0,16.0,2
8927,1,17.5,17.5,31
8927,2,20.75,41.5,6
8928,1,12.0,12.0,2
8929,1,12.75,12.75,19
8929,1,12.0,12.0,9
8930,1,12.0,12.0,26
8931,1,12.0,12.0,2
8931,1,20.25,20.25,29
3181,1,16.75,16.75,19
3181,1,12.0,12.0,23
8932,1,18.5,18.5,3
8932,1,16.0,16.0,12
8932,1,12.25,12.25,29
8932,1,12.5,12.5,14
8933,1,17.95,17.95,22
8933,1,16.75,16.75,16
3037,1,16.75,16.75,16
7538,1,13.25,13.25,1
7538,1,16.5,16.5,5
7538,1,16.5,16.5,27
7538,1,25.5,25.5,9
8934,1,12.0,12.0,2
8934,1,18.5,18.5,3
8934,1,25.5,25.5,9
6509,1,16.75,16.75,30
6509,1,9.75,9.75,18
6509,1,20.75,20.75,27
8935,1,16.0,16.0,12
8935,1,20.75,20.75,16
8936,1,13.25,13.25,1
8936,1,17.5,17.5,31
8936,1,16.5,16.5,7
8937,1,16.75,16.75,19
8937,1,16.25,16.25,29
8937,1,12.25,12.25,29
8937,1,20.75,20.75,6
8938,1,17.5,17.5,31
8939,1,16.0,16.0,4
8939,1,12.5,12.5,18
8939,1,20.5,20.5,9
5215,1,12.0,12.0,20
8940,1,20.75,20.75,19
8940,1,16.5,16.5,7
7780,1,16.75,16.75,8
8941,1,18.5,18.5,3
8942,1,18.5,18.5,3
8943,1,20.5,20.5,23
8943,1,20.75,20.75,10
6575,1,16.75,16.75,25
6575,1,16.5,16.5,27
8944,1,20.75,20.75,30
8944,1,12.0,12.0,2
8945,1,20.25,20.25,24
8945,1,12.75,12.75,17
8945,1,12.0,12.0,23
8945,1,16.75,16.75,6
8946,1,12.75,12.75,8
8946,1,12.25,12.25,29
8946,1,20.75,20.75,6
8947,1,12.0,12.0,23
8947,1,20.75,20.75,13
8948,1,12.75,12.75,17
8948,1,20.75,20.75,5
8948,1,12.0,12.0,23
8948,1,20.5,20.5,9
8949,1,16.75,16.75,17
8949,1,12.75,12.75,16
8949,1,20.75,20.75,6
8950,2,18.5,37.0,3
8950,1,16.25,16.25,29
8951,1,12.0,12.0,20
8951,1,12.0,12.0,23
8951,1,12.5,12.5,18
8952,1,12.75,12.75,16
8952,1,12.75,12.75,6
8953,1,12.0,12.0,23
3532,1,16.5,16.5,5
8954,1,12.0,12.0,20
8954,1,20.75,20.75,17
8954,1,16.0,16.0,23
3104,1,20.75,20.75,10
8955,1,16.0,16.0,11
3815,1,12.0,12.0,20
4647,1,20.75,20.75,5
2522,1,12.0,12.0,20
2522,1,16.25,16.25,24
2522,1,20.75,20.75,19
2522,1,12.0,12.0,2
2522,1,12.5,12.5,7
2522,1,20.75,20.75,13
2522,1,16.0,16.0,9
8956,1,12.0,12.0,26
3281,1,12.0,12.0,20
3281,1,20.25,20.25,28
3025,1,16.0,16.0,9
7080,1,12.0,12.0,20
7080,1,20.5,20.5,12
7080,1,11.0,11.0,31
7080,1,20.25,20.25,29
8957,1,23.65,23.65,32
8958,1,20.5,20.5,23
8958,1,20.75,20.75,21
8958,2,20.75,41.5,6
271,1,18.5,18.5,3
271,1,16.75,16.75,25
271,1,12.5,12.5,18
271,1,20.25,20.25,28
5806,1,16.5,16.5,1
7724,1,12.0,12.0,20
7724,1,16.75,16.75,19
7724,1,16.0,16.0,2
7724,1,16.5,16.5,1
7724,1,20.5,20.5,12
7724,1,12.75,12.75,25
7724,1,20.25,20.25,4
7724,1,9.75,9.75,18
7724,1,12.0,12.0,15
8959,1,20.75,20.75,16
8960,1,20.25,20.25,26
8961,1,16.75,16.75,30
8961,1,16.0,16.0,2
8961,1,12.75,12.75,16
8961,1,16.0,16.0,28
8962,1,16.25,16.25,24
8962,1,11.0,11.0,31
8962,1,15.25,15.25,18
8963,1,20.75,20.75,19
8963,1,20.75,20.75,13
8963,1,35.95,35.95,9
8963,1,16.0,16.0,15
8964,1,16.5,16.5,7
8964,1,16.0,16.0,9
8965,1,20.25,20.25,4
8965,1,20.75,20.75,14
8966,1,16.5,16.5,27
8967,1,20.75,20.75,17
8967,1,20.75,20.75,6
8968,1,12.0,12.0,23
8968,1,20.75,20.75,27
8968,1,20.75,20.75,13
8968,1,12.5,12.5,10
8969,1,17.95,17.95,22
8969,1,16.75,16.75,16
8970,1,16.25,16.25,24
8970,1,15.25,15.25,18
8970,1,12.5,12.5,18
8970,1,16.5,16.5,7
8971,1,17.95,17.95,22
8972,1,16.25,16.25,24
8972,1,16.75,16.75,30
8973,1,20.75,20.75,17
8974,1,16.0,16.0,23
8975,1,20.75,20.75,27
2432,1,13.25,13.25,1
8976,1,12.75,12.75,17
8976,1,16.25,16.25,29
2325,1,20.75,20.75,17
8977,1,20.25,20.25,4
8978,1,16.75,16.75,30
8978,1,16.5,16.5,27
8978,1,12.75,12.75,16
8978,1,16.0,16.0,15
8979,1,20.25,20.25,26
8979,1,11.0,11.0,31
8979,1,12.5,12.5,18
8979,1,20.75,20.75,16
8980,1,17.5,17.5,31
8980,1,16.25,16.25,29
3138,1,12.0,12.0,20
8981,1,16.5,16.5,21
8981,1,20.75,20.75,13
8982,1,18.5,18.5,3
8982,1,20.25,20.25,4
2104,1,12.0,12.0,12
2104,1,20.75,20.75,13
8983,1,20.75,20.75,8
8984,1,15.25,15.25,18
8984,1,12.0,12.0,28
8985,1,12.0,12.0,2
8985,1,20.75,20.75,27
8986,1,11.0,11.0,31
8986,1,16.5,16.5,21
8987,1,16.75,16.75,30
8987,1,17.95,17.95,22
8988,1,10.5,10.5,1
8988,1,12.5,12.5,7
8988,1,16.0,16.0,15
8989,1,12.0,12.0,20
8989,1,18.5,18.5,3
8989,1,12.5,12.5,18
8990,1,12.0,12.0,20
8990,1,20.75,20.75,5
8990,1,9.75,9.75,18
8990,1,12.5,12.5,14
8991,1,25.5,25.5,9
8992,2,20.75,41.5,8
8992,1,16.75,16.75,30
8993,1,20.25,20.25,4
8993,1,12.25,12.25,29
8994,1,17.95,17.95,22
8994,1,10.5,10.5,1
8994,1,20.25,20.25,26
8994,1,12.0,12.0,9
8995,1,20.75,20.75,17
8995,1,20.75,20.75,6
8996,1,12.0,12.0,20
8996,1,16.75,16.75,30
8996,1,20.75,20.75,16
8996,1,12.5,12.5,14
8997,1,20.25,20.25,24
8997,1,16.0,16.0,2
8997,1,17.95,17.95,22
8997,1,20.75,20.75,27
8997,1,20.75,20.75,16
8998,1,16.5,16.5,13
4598,1,12.75,12.75,17
4598,1,20.75,20.75,5
4598,1,16.5,16.5,5
4598,1,16.25,16.25,29
8999,1,16.5,16.5,5
8999,1,17.5,17.5,31
9000,1,16.75,16.75,8
9000,1,12.75,12.75,8
9000,1,23.65,23.65,32
9000,1,20.75,20.75,17
9000,1,16.75,16.75,17
9000,1,18.5,18.5,3
9000,1,20.75,20.75,13
9000,1,16.5,16.5,14
9000,1,12.5,12.5,14
9000,1,16.0,16.0,15
9001,1,13.25,13.25,1
9002,1,20.75,20.75,8
9002,1,12.75,12.75,17
9002,2,20.75,41.5,19
9002,1,12.0,12.0,11
9002,1,16.75,16.75,25
9002,1,16.0,16.0,23
9002,1,16.0,16.0,28
9002,1,12.0,12.0,15
9003,1,16.0,16.0,2
9003,1,20.25,20.25,4
9003,1,16.0,16.0,4
3069,1,16.25,16.25,24
9004,1,16.0,16.0,15
9005,1,16.75,16.75,25
9005,1,12.5,12.5,18
9006,1,20.5,20.5,23
9006,1,20.75,20.75,7
9007,1,12.75,12.75,17
9007,1,16.5,16.5,13
9008,1,20.75,20.75,5
6785,1,13.25,13.25,1
5037,1,20.75,20.75,19
5037,1,14.75,14.75,22
5037,1,16.5,16.5,5
5037,1,16.75,16.75,16
9009,1,10.5,10.5,1
9009,1,20.75,20.75,27
9009,1,12.5,12.5,10
3620,1,16.0,16.0,26
3620,1,12.0,12.0,26
9010,1,20.75,20.75,13
3460,1,20.75,20.75,6
1159,1,16.5,16.5,27
9011,1,20.75,20.75,17
9011,1,12.0,12.0,15
7148,1,16.5,16.5,7
7148,1,20.75,20.75,13
9012,1,12.0,12.0,20
9012,1,14.75,14.75,22
9013,1,20.75,20.75,5
9013,1,12.0,12.0,4
9013,1,12.5,12.5,13
9014,1,12.5,12.5,27
9014,1,12.25,12.25,29
9014,1,12.5,12.5,14
9015,1,16.0,16.0,2
9015,1,20.25,20.25,11
9015,1,12.0,12.0,23
9015,1,16.25,16.25,29
9016,1,11.0,11.0,31
9016,1,12.5,12.5,7
9017,1,16.5,16.5,1
9017,1,12.5,12.5,18
9017,1,20.75,20.75,6
9017,1,20.5,20.5,9
9018,1,16.25,16.25,29
9019,1,10.5,10.5,1
8762,1,20.5,20.5,2
8762,1,12.75,12.75,25
9020,1,16.0,16.0,2
9020,2,20.25,40.5,4
9020,1,20.75,20.75,7
9021,1,20.75,20.75,27
9022,1,16.5,16.5,27
9022,1,16.75,16.75,16
9023,1,12.0,12.0,20
9023,1,12.0,12.0,2
9023,1,16.0,16.0,12
9023,1,20.75,20.75,5
9024,1,12.75,12.75,17
9025,1,20.75,20.75,8
9025,1,16.75,16.75,17
9025,1,12.5,12.5,7
9025,1,16.5,16.5,14
9026,1,16.0,16.0,11
9026,1,12.75,12.75,16
9027,1,16.25,16.25,24
9027,1,20.75,20.75,30
9027,1,20.5,20.5,12
9027,1,9.75,9.75,18
611,1,16.0,16.0,9
9028,1,16.5,16.5,1
9029,1,17.5,17.5,31
9029,1,25.5,25.5,9
3145,1,16.75,16.75,17
3145,1,12.0,12.0,2
3145,1,14.75,14.75,22
9030,1,12.25,12.25,29
3752,1,11.0,11.0,31
2112,1,20.75,20.75,6
9031,1,20.75,20.75,8
9031,1,16.5,16.5,5
9031,1,20.25,20.25,4
9031,1,20.75,20.75,6
9031,1,12.75,12.75,6
9032,1,12.25,12.25,29
9033,1,20.25,20.25,24
9034,1,20.75,20.75,17
9034,1,16.5,16.5,5
9035,1,16.0,16.0,2
5184,1,14.75,14.75,22
9036,1,16.75,16.75,17
9036,1,12.75,12.75,16
9037,1,12.0,12.0,20
9037,1,16.75,16.75,30
9037,1,20.75,20.75,27
9037,1,20.75,20.75,14
4753,1,20.25,20.25,29
5844,1,20.75,20.75,6
9038,1,16.75,16.75,30
9038,1,16.5,16.5,27
9038,1,20.25,20.25,29
9038,1,20.75,20.75,10
1598,1,13.25,13.25,1
1598,1,20.75,20.75,6
9039,1,16.0,16.0,2
9040,1,16.5,16.5,27
9040,1,12.0,12.0,28
9041,1,20.75,20.75,17
9041,1,12.75,12.75,25
9042,1,20.5,20.5,2
9042,1,16.5,16.5,1
9043,1,16.75,16.75,25
9044,1,12.75,12.75,19
9044,1,12.75,12.75,25
8041,1,16.5,16.5,5
9045,1,20.75,20.75,13
9046,1,16.75,16.75,25
9046,1,11.0,11.0,31
9046,1,16.5,16.5,10
9046,1,20.75,20.75,6
9047,1,12.0,12.0,20
9047,1,18.5,18.5,3
9048,1,16.75,16.75,19
9048,1,16.0,16.0,2
9048,1,16.75,16.75,25
9048,1,11.0,11.0,31
9048,1,12.75,12.75,6
9049,1,20.25,20.25,24
9050,1,20.75,20.75,8
9050,1,17.5,17.5,31
9050,1,15.25,15.25,18
9050,1,16.0,16.0,9
6739,1,12.0,12.0,11
6739,1,20.75,20.75,16
219,1,10.5,10.5,1
219,1,20.25,20.25,4
219,1,12.5,12.5,18
9051,1,12.75,12.75,17
9052,1,20.75,20.75,8
9052,1,18.5,18.5,3
9052,1,16.75,16.75,16
9052,1,12.5,12.5,10
9053,1,20.75,20.75,5
8561,1,18.5,18.5,3
8561,1,12.5,12.5,7
9054,1,16.75,16.75,17
9054,1,16.5,16.5,1
3508,1,16.25,16.25,24
9055,1,20.75,20.75,17
9055,1,16.5,16.5,5
9055,1,12.75,12.75,16
9055,1,20.75,20.75,13
9056,1,15.25,15.25,18
9056,1,12.75,12.75,6
2037,1,16.75,16.75,30
2037,1,12.0,12.0,28
9057,1,16.5,16.5,5
9058,1,18.5,18.5,3
9059,1,20.5,20.5,2
9059,1,20.5,20.5,12
9059,1,12.5,12.5,10
9059,1,16.0,16.0,15
9060,1,16.75,16.75,19
9060,1,16.25,16.25,29
1925,1,12.0,12.0,12
1925,1,16.25,16.25,29
9061,1,20.75,20.75,14
9062,1,9.75,9.75,18
9062,1,20.75,20.75,10
5269,1,16.25,16.25,24
5269,2,16.75,33.5,17
9063,1,16.0,16.0,2
9063,1,20.75,20.75,6
9064,1,12.5,12.5,18
9064,1,20.75,20.75,6
9065,1,15.25,15.25,18
9065,1,12.5,12.5,10
9066,1,12.0,12.0,23
9067,1,20.5,20.5,23
9067,1,12.25,12.25,29
9067,1,20.75,20.75,6
9067,1,16.75,16.75,6
9068,1,16.75,16.75,17
9068,1,12.5,12.5,18
9069,1,20.75,20.75,17
9069,1,13.25,13.25,1
9069,1,12.5,12.5,18
9069,1,16.5,16.5,7
9070,1,13.25,13.25,1
9071,1,16.75,16.75,8
9071,1,16.0,16.0,23
9072,1,18.5,18.5,3
9072,1,16.5,16.5,1
9072,1,12.0,12.0,12
9072,1,20.75,20.75,6
9073,1,20.5,20.5,12
9074,1,16.75,16.75,19
9074,1,12.75,12.75,19
9074,1,20.75,20.75,21
9075,1,12.0,12.0,20
9075,1,13.25,13.25,1
9075,1,16.75,16.75,25
9075,1,16.0,16.0,28
8163,1,20.25,20.25,28
9076,1,15.25,15.25,18
9076,1,20.75,20.75,13
9077,1,16.5,16.5,1
9078,1,20.5,20.5,12
