order_id,order_date,order_time
7563,2015-05-22,12:30:54
7564,2015-05-22,12:31:29
7565,2015-05-22,12:34:41
7566,2015-05-22,12:39:29
7567,2015-05-22,12:47:47
7568,2015-05-22,12:50:41
7569,2015-05-22,12:52:03
7570,2015-05-22,13:23:58
7571,2015-05-22,13:28:01
7572,2015-05-22,13:31:37
7573,2015-05-22,13:37:17
7574,2015-05-22,14:44:49
7575,2015-05-22,14:51:23
7576,2015-05-22,15:23:43
7577,2015-05-22,15:49:29
7578,2015-05-22,16:01:51
7579,2015-05-22,16:15:32
7580,2015-05-22,16:20:59
7581,2015-05-22,16:22:08
7582,2015-05-22,16:49:27
7583,2015-05-22,16:53:19
7584,2015-05-22,16:56:23
7585,2015-05-22,16:57:16
7586,2015-05-22,16:59:49
7587,2015-05-22,17:27:33
7588,2015-05-22,18:10:16
7589,2015-05-22,18:27:53
7590,2015-05-22,18:38:36
7591,2015-05-22,18:51:52
7592,2015-05-22,18:54:12
7593,2015-05-22,18:54:53
7594,2015-05-22,18:59:43
7595,2015-05-22,19:09:53
7596,2015-05-22,19:10:16
7597,2015-05-22,19:11:37
7598,2015-05-22,19:13:02
7599,2015-05-22,19:14:00
7600,2015-05-22,19:32:18
7601,2015-05-22,19:39:52
7602,2015-05-22,19:57:26
7603,2015-05-22,19:59:48
7604,2015-05-22,20:00:43
7605,2015-05-22,20:03:16
7606,2015-05-22,20:07:41
7607,2015-05-22,20:12:44
7608,2015-05-22,20:15:22
7609,2015-05-22,20:48:36
7610,2015-05-22,20:53:17
7611,2015-05-22,20:56:41
7612,2015-05-22,21:32:16
7613,2015-05-22,22:11:19
7614,2015-05-22,22:15:52
7615,2015-05-22,22:30:55
7616,2015-05-22,22:36:21
7617,2015-05-22,22:53:16
7618,2015-05-23,12:05:26
7619,2015-05-23,12:11:24
7620,2015-05-23,12:21:27
7621,2015-05-23,12:43:51
7622,2015-05-23,12:54:43
7623,2015-05-23,12:56:19
7624,2015-05-23,13:25:32
7625,2015-05-23,13:29:12
7626,2015-05-23,13:40:49
7627,2015-05-23,13:56:52
7628,2015-05-23,14:16:19
7629,2015-05-23,14:24:42
7630,2015-05-23,14:29:57
7631,2015-05-23,14:33:59
7632,2015-05-23,15:12:56
7633,2015-05-23,16:18:46
7634,2015-05-23,16:41:07
7635,2015-05-23,16:48:11
7636,2015-05-23,17:14:16
7637,2015-05-23,17:27:20
7638,2015-05-23,18:06:16
7639,2015-05-23,18:48:32
7640,2015-05-23,18:50:24
7641,2015-05-23,18:51:23
7642,2015-05-23,19:00:38
7643,2015-05-23,19:04:00
7644,2015-05-23,19:39:38
7645,2015-05-23,19:52:27
7646,2015-05-23,19:57:05
7647,2015-05-23,20:05:54
7648,2015-05-23,20:23:45
7649,2015-05-23,20:40:59
7650,2015-05-23,20:47:25
7651,2015-05-23,21:02:36
7652,2015-05-23,21:04:41
7653,2015-05-23,21:13:56
7654,2015-05-23,21:20:11
7655,2015-05-23,21:28:11
7656,2015-05-23,21:51:28
7657,2015-05-23,21:56:12
7658,2015-05-23,22:27:21
7659,2015-05-23,22:31:35
7660,2015-05-23,22:53:44
7661,2015-05-24,11:49:47
7662,2015-05-24,11:50:36
7663,2015-05-24,12:36:14
7664,2015-05-24,12:41:03
7665,2015-05-24,12:45:43
7666,2015-05-24,12:46:57
7667,2015-05-24,13:02:42
7668,2015-05-24,13:12:52
7669,2015-05-24,13:25:13
7670,2015-05-24,13:33:02
7671,2015-05-24,13:33:07
7672,2015-05-24,13:55:06
7673,2015-05-24,14:32:46
7674,2015-05-24,14:43:25
7675,2015-05-24,14:56:02
7676,2015-05-24,15:17:37
7677,2015-05-24,15:19:39
7678,2015-05-24,15:33:44
7679,2015-05-24,15:42:19
7680,2015-05-24,15:52:27
7681,2015-05-24,16:18:45
7682,2015-05-24,16:24:32
7683,2015-05-24,16:30:41
7684,2015-05-24,16:41:13
7685,2015-05-24,16:52:20
7686,2015-05-24,17:26:15
7687,2015-05-24,17:36:19
7688,2015-05-24,17:41:54
7689,2015-05-24,17:43:22
7690,2015-05-24,18:07:42
7691,2015-05-24,18:23:18
7692,2015-05-24,18:33:43
7693,2015-05-24,18:57:58
7694,2015-05-24,18:59:50
7695,2015-05-24,19:09:49
7696,2015-05-24,19:31:54
7697,2015-05-24,19:36:06
7698,2015-05-24,19:57:34
7699,2015-05-24,20:18:48
7700,2015-05-24,20:22:56
7701,2015-05-24,20:28:07
7702,2015-05-24,20:41:41
7703,2015-05-24,21:24:23
7704,2015-05-24,21:39:04
7705,2015-05-24,21:43:55
7706,2015-05-24,22:05:39
7707,2015-05-24,22:52:31
7708,2015-05-25,11:15:53
7709,2015-05-25,11:22:47
7710,2015-05-25,11:42:19
7711,2015-05-25,11:49:49
7712,2015-05-25,11:51:35
7713,2015-05-25,11:58:16
7714,2015-05-25,12:18:05
7715,2015-05-25,12:24:13
7716,2015-05-25,12:30:06
7717,2015-05-25,12:35:46
7718,2015-05-25,13:05:20
7719,2015-05-25,13:13:12
7720,2015-05-25,13:13:14
7721,2015-05-25,13:22:50
7722,2015-05-25,13:26:59
7723,2015-05-25,14:09:07
7724,2015-05-25,14:26:54
7725,2015-05-25,14:27:28
7726,2015-05-25,14:44:49
7727,2015-05-25,14:46:01
7728,2015-05-25,15:16:37
7729,2015-05-25,16:02:55
7730,2015-05-25,16:04:57
7731,2015-05-25,16:38:12
7732,2015-05-25,17:05:25
7733,2015-05-25,17:27:41
7734,2015-05-25,17:58:49
7735,2015-05-25,18:04:28
7736,2015-05-25,18:30:07
7737,2015-05-25,18:48:11
7738,2015-05-25,19:43:38
7739,2015-05-25,19:49:18
7740,2015-05-25,20:04:50
7741,2015-05-25,20:05:20
7742,2015-05-25,20:17:15
7743,2015-05-25,20:18:28
7744,2015-05-25,20:47:52
7745,2015-05-25,21:01:40
7746,2015-05-25,21:13:26
7747,2015-05-25,21:46:21
7748,2015-05-25,21:50:54
7749,2015-05-25,21:51:57
7750,2015-05-25,22:17:08
7751,2015-05-26,11:51:34
7752,2015-05-26,11:55:20
7753,2015-05-26,12:19:54
7754,2015-05-26,12:44:45
7755,2015-05-26,12:48:18
7756,2015-05-26,12:58:06
7757,2015-05-26,13:04:18
7758,2015-05-26,13:32:10
7759,2015-05-26,13:54:38
7760,2015-05-26,14:17:48
7761,2015-05-26,15:32:16
7762,2015-05-26,15:44:39
7763,2015-05-26,16:54:40
7764,2015-05-26,16:59:24
7765,2015-05-26,17:14:46
7766,2015-05-26,17:17:21
7767,2015-05-26,17:17:48
7768,2015-05-26,17:21:53
7769,2015-05-26,17:28:52
7770,2015-05-26,17:39:37
7771,2015-05-26,17:48:10
7772,2015-05-26,17:51:18
7773,2015-05-26,18:22:11
7774,2015-05-26,18:26:23
7775,2015-05-26,18:32:48
7776,2015-05-26,18:38:16
7777,2015-05-26,18:50:00
7778,2015-05-26,19:13:08
7779,2015-05-26,19:22:49
7780,2015-05-26,19:31:45
7781,2015-05-26,20:44:50
7782,2015-05-26,20:54:05
7783,2015-05-26,21:03:08
7784,2015-05-26,21:13:40
7785,2015-05-26,21:15:10
7786,2015-05-26,21:16:39
7787,2015-05-26,21:34:57
7788,2015-05-26,22:13:14
7789,2015-05-26,22:18:43
7790,2015-05-26,22:24:33
7791,2015-05-27,11:42:13
7792,2015-05-27,11:43:28
7793,2015-05-27,11:59:17
7794,2015-05-27,12:04:58
7795,2015-05-27,12:09:33
7796,2015-05-27,12:45:38
7797,2015-05-27,13:02:04
7798,2015-05-27,13:02:56
7799,2015-05-27,13:10:29
7800,2015-05-27,13:21:02
7801,2015-05-27,13:29:41
7802,2015-05-27,13:34:02
7803,2015-05-27,13:52:27
7804,2015-05-27,14:07:31
7805,2015-05-27,14:25:46
7806,2015-05-27,14:29:04
7807,2015-05-27,15:35:04
7808,2015-05-27,15:38:46
7809,2015-05-27,15:45:42
7810,2015-05-27,15:48:18
7811,2015-05-27,15:48:36
7812,2015-05-27,16:08:34
7813,2015-05-27,17:01:09
7814,2015-05-27,17:25:27
7815,2015-05-27,17:34:06
7816,2015-05-27,17:40:03
7817,2015-05-27,17:43:08
7818,2015-05-27,17:59:03
7819,2015-05-27,18:35:06
7820,2015-05-27,18:51:21
7821,2015-05-27,19:09:22
7822,2015-05-27,19:10:07
7823,2015-05-27,19:49:07
7824,2015-05-27,20:14:01
7825,2015-05-27,20:47:45
7826,2015-05-27,21:10:40
7827,2015-05-27,22:13:44
7828,2015-05-27,22:19:35
7829,2015-05-27,22:48:03
7830,2015-05-28,11:18:17
7831,2015-05-28,11:32:34
7832,2015-05-28,11:42:39
7833,2015-05-28,11:48:02
7834,2015-05-28,11:53:45
7835,2015-05-28,12:11:38
7836,2015-05-28,12:18:44
7837,2015-05-28,12:22:25
7838,2015-05-28,12:26:36
7839,2015-05-28,12:26:38
7840,2015-05-28,12:31:54
7841,2015-05-28,12:46:26
7842,2015-05-28,12:51:34
7843,2015-05-28,12:58:11
7844,2015-05-28,13:04:19
7845,2015-05-28,13:06:35
7846,2015-05-28,13:36:08
7847,2015-05-28,13:50:08
7848,2015-05-28,13:56:52
7849,2015-05-28,14:12:29
7850,2015-05-28,14:13:16
7851,2015-05-28,14:28:46
7852,2015-05-28,14:33:40
7853,2015-05-28,14:55:09
7854,2015-05-28,15:08:31
7855,2015-05-28,15:32:51
7856,2015-05-28,15:38:22
7857,2015-05-28,15:43:33
7858,2015-05-28,15:44:01
7859,2015-05-28,15:47:16
7860,2015-05-28,16:17:24
7861,2015-05-28,17:03:31
7862,2015-05-28,17:49:50
7863,2015-05-28,18:23:51
7864,2015-05-28,18:33:32
7865,2015-05-28,18:47:09
7866,2015-05-28,18:54:38
7867,2015-05-28,19:05:33
7868,2015-05-28,19:13:53
7869,2015-05-28,19:13:53
7870,2015-05-28,19:57:42
7871,2015-05-28,20:16:31
7872,2015-05-28,22:00:57
7873,2015-05-29,11:18:27
7874,2015-05-29,11:27:41
7875,2015-05-29,11:59:53
7876,2015-05-29,12:28:01
7877,2015-05-29,12:35:22
7878,2015-05-29,12:39:40
7879,2015-05-29,12:53:33
7880,2015-05-29,13:03:30
7881,2015-05-29,13:08:11
7882,2015-05-29,13:21:37
7883,2015-05-29,13:23:44
7884,2015-05-29,13:34:29
7885,2015-05-29,13:44:56
7886,2015-05-29,13:54:58
7887,2015-05-29,14:03:48
7888,2015-05-29,14:19:52
7889,2015-05-29,15:00:19
7890,2015-05-29,15:26:51
7891,2015-05-29,15:34:52
7892,2015-05-29,16:10:42
7893,2015-05-29,16:31:30
7894,2015-05-29,16:53:49
7895,2015-05-29,16:55:01
7896,2015-05-29,16:56:32
7897,2015-05-29,17:27:21
7898,2015-05-29,17:32:06
7899,2015-05-29,17:36:00
7900,2015-05-29,18:05:21
7901,2015-05-29,18:27:09
7902,2015-05-29,18:47:38
7903,2015-05-29,18:51:23
7904,2015-05-29,18:55:28
7905,2015-05-29,18:58:54
7906,2015-05-29,19:10:08
7907,2015-05-29,19:10:49
7908,2015-05-29,19:22:42
7909,2015-05-29,19:39:34
7910,2015-05-29,19:50:24
7911,2015-05-29,20:06:04
7912,2015-05-29,20:07:38
7913,2015-05-29,20:23:07
7914,2015-05-29,20:31:54
7915,2015-05-29,20:52:57
7916,2015-05-29,20:56:00
7917,2015-05-29,21:00:15
7918,2015-05-29,21:07:02
7919,2015-05-29,21:10:56
7920,2015-05-29,21:12:31
7921,2015-05-29,21:31:33
7922,2015-05-29,21:33:17
7923,2015-05-29,21:33:26
7924,2015-05-29,21:36:29
7925,2015-05-29,22:09:39
7926,2015-05-29,22:18:04
7927,2015-05-29,22:42:48
7928,2015-05-29,22:58:53
7929,2015-05-30,11:39:32
7930,2015-05-30,11:54:02
7931,2015-05-30,12:23:52
7932,2015-05-30,12:45:29
7933,2015-05-30,12:50:47
7934,2015-05-30,12:51:32
7935,2015-05-30,13:22:13
7936,2015-05-30,13:33:49
7937,2015-05-30,13:43:52
7938,2015-05-30,13:46:55
7939,2015-05-30,14:20:59
7940,2015-05-30,15:05:57
7941,2015-05-30,15:05:58
7942,2015-05-30,15:29:40
7943,2015-05-30,15:36:13
7944,2015-05-30,15:37:23
7945,2015-05-30,15:40:54
7946,2015-05-30,15:43:46
7947,2015-05-30,16:00:27
7948,2015-05-30,16:17:29
7949,2015-05-30,16:29:33
7950,2015-05-30,16:46:57
7951,2015-05-30,17:16:19
7952,2015-05-30,17:30:59
7953,2015-05-30,17:44:26
7954,2015-05-30,18:03:54
7955,2015-05-30,18:24:22
7956,2015-05-30,18:32:05
7957,2015-05-30,18:37:38
7958,2015-05-30,18:42:59
7959,2015-05-30,18:55:31
7960,2015-05-30,19:17:16
7961,2015-05-30,19:25:18
7962,2015-05-30,19:29:07
7963,2015-05-30,20:08:48
7964,2015-05-30,20:10:18
7965,2015-05-30,20:11:22
7966,2015-05-30,20:34:59
7967,2015-05-30,20:37:25
7968,2015-05-30,20:54:58
7969,2015-05-30,20:55:19
7970,2015-05-30,20:59:56
7971,2015-05-30,21:01:12
7972,2015-05-30,21:24:53
7973,2015-05-30,21:26:42
7974,2015-05-30,22:01:43
7975,2015-05-30,22:21:00
7976,2015-05-30,22:24:36
7977,2015-05-31,12:53:44
7978,2015-05-31,12:56:08
7979,2015-05-31,13:21:31
7980,2015-05-31,13:25:20
7981,2015-05-31,13:42:09
7982,2015-05-31,13:53:36
7983,2015-05-31,14:00:29
7984,2015-05-31,14:31:40
7985,2015-05-31,14:50:31
7986,2015-05-31,15:23:20
7987,2015-05-31,15:36:01
7988,2015-05-31,15:46:54
7989,2015-05-31,15:52:41
7990,2015-05-31,16:06:45
7991,2015-05-31,16:24:49
7992,2015-05-31,16:35:43
7993,2015-05-31,16:42:10
7994,2015-05-31,16:47:51
7995,2015-05-31,16:53:09
7996,2015-05-31,16:55:12
7997,2015-05-31,17:03:25
7998,2015-05-31,17:27:25
7999,2015-05-31,17:35:41
8000,2015-05-31,17:41:20
8001,2015-05-31,17:49:32
8002,2015-05-31,18:14:12
8003,2015-05-31,18:40:28
8004,2015-05-31,18:43:42
8005,2015-05-31,18:49:11
8006,2015-05-31,19:20:03
8007,2015-05-31,19:32:34
8008,2015-05-31,19:34:02
8009,2015-05-31,19:41:03
8010,2015-05-31,20:07:19
8011,2015-05-31,20:43:23
8012,2015-05-31,20:44:50
8013,2015-05-31,20:48:00
8014,2015-05-31,21:01:05
8015,2015-05-31,21:02:01
8016,2015-05-31,21:06:45
8017,2015-05-31,21:15:19
8018,2015-05-31,21:47:28
8019,2015-05-31,22:04:23
8020,2015-05-31,22:11:54
8021,2015-06-01,11:21:45
8022,2015-06-01,11:28:08
8023,2015-06-01,11:28:56
8024,2015-06-01,11:29:05
8025,2015-06-01,11:30:48
8026,2015-06-01,11:33:07
8027,2015-06-01,11:37:40
8028,2015-06-01,11:38:28
8029,2015-06-01,11:47:49
8030,2015-06-01,12:08:28
8031,2015-06-01,12:14:04
8032,2015-06-01,12:14:31
8033,2015-06-01,12:42:32
8034,2015-06-01,12:44:56
8035,2015-06-01,12:55:58
8036,2015-06-01,13:15:52
8037,2015-06-01,13:17:55
8038,2015-06-01,13:20:29
8039,2015-06-01,13:25:57
8040,2015-06-01,13:45:22
8041,2015-06-01,13:46:11
8042,2015-06-01,14:14:07
8043,2015-06-01,14:26:15
8044,2015-06-01,14:31:16
8045,2015-06-01,14:41:05
8046,2015-06-01,14:42:42
8047,2015-06-01,15:03:46
8048,2015-06-01,15:14:50
8049,2015-06-01,15:34:12
8050,2015-06-01,15:36:04
8051,2015-06-01,15:39:08
8052,2015-06-01,15:41:57
8053,2015-06-01,15:54:37
8054,2015-06-01,15:56:47
8055,2015-06-01,16:05:20
8056,2015-06-01,16:20:16
8057,2015-06-01,16:38:22
8058,2015-06-01,16:46:08
8059,2015-06-01,16:57:44
8060,2015-06-01,17:22:55
8061,2015-06-01,17:26:13
8062,2015-06-01,17:52:01
8063,2015-06-01,17:57:10
8064,2015-06-01,18:03:24
8065,2015-06-01,18:08:51
8066,2015-06-01,18:11:49
8067,2015-06-01,18:26:13
8068,2015-06-01,18:39:07
8069,2015-06-01,18:59:38
8070,2015-06-01,19:16:51
8071,2015-06-01,19:26:03
8072,2015-06-01,19:35:24
8073,2015-06-01,19:42:36
8074,2015-06-01,19:56:52
8075,2015-06-01,20:03:31
8076,2015-06-01,20:05:40
8077,2015-06-01,20:08:18
8078,2015-06-01,21:35:06
8079,2015-06-02,11:16:50
8080,2015-06-02,11:20:08
8081,2015-06-02,11:22:44
8082,2015-06-02,11:31:50
8083,2015-06-02,11:35:40
8084,2015-06-02,12:14:18
8085,2015-06-02,12:40:58
8086,2015-06-02,12:53:14
8087,2015-06-02,12:59:12
8088,2015-06-02,13:01:30
8089,2015-06-02,13:08:27
8090,2015-06-02,13:13:02
8091,2015-06-02,13:24:21
8092,2015-06-02,13:26:23
8093,2015-06-02,13:43:04
8094,2015-06-02,13:54:28
8095,2015-06-02,14:29:32
8096,2015-06-02,14:34:49
8097,2015-06-02,14:35:46
8098,2015-06-02,14:38:43
8099,2015-06-02,15:03:26
8100,2015-06-02,15:07:42
8101,2015-06-02,15:08:59
8102,2015-06-02,15:19:03
8103,2015-06-02,15:49:22
8104,2015-06-02,16:06:14
8105,2015-06-02,16:08:22
8106,2015-06-02,16:08:43
8107,2015-06-02,16:12:58
8108,2015-06-02,16:19:13
8109,2015-06-02,16:48:51
8110,2015-06-02,16:51:28
8111,2015-06-02,17:00:38
8112,2015-06-02,17:06:55
8113,2015-06-02,17:51:16
8114,2015-06-02,18:24:41
8115,2015-06-02,18:36:39
8116,2015-06-02,18:37:42
8117,2015-06-02,18:38:47
8118,2015-06-02,18:59:44
8119,2015-06-02,19:09:32
8120,2015-06-02,19:11:46
8121,2015-06-02,19:14:13
8122,2015-06-02,21:17:24
8123,2015-06-02,21:42:42
8124,2015-06-02,22:05:41
8125,2015-06-02,22:11:13
8126,2015-06-02,22:18:29
8127,2015-06-03,11:33:40
8128,2015-06-03,11:49:34
8129,2015-06-03,12:00:26
8130,2015-06-03,12:21:04
8131,2015-06-03,12:24:34
8132,2015-06-03,12:49:18
8133,2015-06-03,12:52:06
8134,2015-06-03,12:57:22
8135,2015-06-03,12:57:40
8136,2015-06-03,13:02:21
8137,2015-06-03,13:08:40
8138,2015-06-03,13:25:34
8139,2015-06-03,14:24:01
8140,2015-06-03,14:34:27
8141,2015-06-03,14:37:30
8142,2015-06-03,14:45:43
8143,2015-06-03,15:20:16
8144,2015-06-03,15:24:07
8145,2015-06-03,15:34:23
8146,2015-06-03,15:47:25
8147,2015-06-03,16:03:28
8148,2015-06-03,16:18:15
8149,2015-06-03,16:19:51
8150,2015-06-03,16:50:18
8151,2015-06-03,16:55:50
8152,2015-06-03,16:59:46
8153,2015-06-03,17:17:33
8154,2015-06-03,17:42:34
8155,2015-06-03,17:58:16
8156,2015-06-03,18:02:59
8157,2015-06-03,19:02:28
8158,2015-06-03,19:06:55
8159,2015-06-03,20:32:54
8160,2015-06-03,20:34:36
8161,2015-06-03,20:46:32
8162,2015-06-03,21:29:08
8163,2015-06-03,21:48:26
8164,2015-06-04,11:21:04
8165,2015-06-04,11:45:36
8166,2015-06-04,12:13:24
8167,2015-06-04,12:16:41
8168,2015-06-04,12:17:38
8169,2015-06-04,12:24:25
8170,2015-06-04,12:27:59
8171,2015-06-04,12:41:23
8172,2015-06-04,12:41:57
8173,2015-06-04,13:12:32
8174,2015-06-04,13:15:06
8175,2015-06-04,13:20:14
8176,2015-06-04,13:26:40
8177,2015-06-04,13:29:46
8178,2015-06-04,13:48:34
8179,2015-06-04,14:20:50
8180,2015-06-04,14:38:52
8181,2015-06-04,14:42:20
8182,2015-06-04,15:03:34
8183,2015-06-04,15:19:18
8184,2015-06-04,15:26:39
8185,2015-06-04,15:35:02
8186,2015-06-04,16:15:19
8187,2015-06-04,16:15:26
8188,2015-06-04,16:16:41
8189,2015-06-04,16:24:14
8190,2015-06-04,16:26:55
8191,2015-06-04,16:37:42
8192,2015-06-04,16:54:16
8193,2015-06-04,17:52:10
8194,2015-06-04,18:04:49
8195,2015-06-04,18:07:58
8196,2015-06-04,18:21:38
8197,2015-06-04,18:21:45
8198,2015-06-04,18:32:46
8199,2015-06-04,18:53:14
8200,2015-06-04,19:00:17
8201,2015-06-04,19:07:09
8202,2015-06-04,19:15:39
8203,2015-06-04,19:28:14
8204,2015-06-04,19:34:34
8205,2015-06-04,20:03:29
8206,2015-06-04,20:07:27
8207,2015-06-04,21:19:20
8208,2015-06-04,21:51:14
8209,2015-06-05,11:51:06
8210,2015-06-05,11:57:04
8211,2015-06-05,12:00:20
8212,2015-06-05,12:01:03
8213,2015-06-05,12:11:18
8214,2015-06-05,12:18:53
8215,2015-06-05,12:22:22
8216,2015-06-05,12:30:23
8217,2015-06-05,12:47:39
8218,2015-06-05,12:54:41
8219,2015-06-05,13:15:46
8220,2015-06-05,13:34:45
8221,2015-06-05,13:48:18
8222,2015-06-05,13:57:43
8223,2015-06-05,14:04:21
8224,2015-06-05,14:12:37
8225,2015-06-05,14:13:12
8226,2015-06-05,15:12:34
8227,2015-06-05,15:15:15
8228,2015-06-05,15:35:31
8229,2015-06-05,15:53:40
8230,2015-06-05,15:59:12
8231,2015-06-05,16:06:50
8232,2015-06-05,16:13:16
8233,2015-06-05,16:14:12
8234,2015-06-05,16:25:26
8235,2015-06-05,16:36:38
8236,2015-06-05,17:18:07
8237,2015-06-05,17:22:35
8238,2015-06-05,17:30:01
8239,2015-06-05,17:35:01
8240,2015-06-05,18:00:05
8241,2015-06-05,18:05:03
8242,2015-06-05,18:11:28
8243,2015-06-05,18:27:52
8244,2015-06-05,18:29:57
8245,2015-06-05,18:47:56
8246,2015-06-05,18:49:04
8247,2015-06-05,18:53:32
8248,2015-06-05,19:09:41
8249,2015-06-05,19:25:56
8250,2015-06-05,19:37:05
8251,2015-06-05,19:37:58
8252,2015-06-05,19:39:37
8253,2015-06-05,19:47:11
8254,2015-06-05,19:53:38
8255,2015-06-05,20:07:16
8256,2015-06-05,20:19:04
8257,2015-06-05,20:45:22
8258,2015-06-05,20:58:28
8259,2015-06-05,21:01:25
8260,2015-06-05,21:46:10
8261,2015-06-05,22:16:40
8262,2015-06-05,22:20:39
8263,2015-06-05,22:24:34
8264,2015-06-05,23:01:44
8265,2015-06-06,12:27:50
8266,2015-06-06,12:51:31
8267,2015-06-06,12:57:45
8268,2015-06-06,13:07:10
8269,2015-06-06,13:19:30
8270,2015-06-06,13:41:43
8271,2015-06-06,13:45:12
8272,2015-06-06,13:51:50
8273,2015-06-06,14:04:35
8274,2015-06-06,14:12:22
8275,2015-06-06,14:17:20
8276,2015-06-06,14:43:00
8277,2015-06-06,15:00:07
8278,2015-06-06,15:19:33
8279,2015-06-06,15:40:06
8280,2015-06-06,15:43:34
8281,2015-06-06,16:18:04
8282,2015-06-06,16:32:30
8283,2015-06-06,16:42:40
8284,2015-06-06,16:50:05
8285,2015-06-06,17:06:41
8286,2015-06-06,17:39:19
8287,2015-06-06,17:48:34
8288,2015-06-06,18:12:21
8289,2015-06-06,18:53:28
8290,2015-06-06,18:54:23
8291,2015-06-06,18:55:35
8292,2015-06-06,19:06:46
8293,2015-06-06,19:19:13
8294,2015-06-06,19:22:48
8295,2015-06-06,19:24:21
8296,2015-06-06,19:24:48
8297,2015-06-06,19:29:25
8298,2015-06-06,19:35:14
8299,2015-06-06,19:45:32
8300,2015-06-06,20:04:26
8301,2015-06-06,20:37:00
8302,2015-06-06,20:55:53
8303,2015-06-06,21:05:28
8304,2015-06-06,21:45:01
8305,2015-06-06,22:02:50
8306,2015-06-06,22:04:42
8307,2015-06-06,22:55:29
8308,2015-06-06,23:02:18
8309,2015-06-07,11:53:58
8310,2015-06-07,12:02:47
8311,2015-06-07,12:35:07
8312,2015-06-07,12:38:31
8313,2015-06-07,12:45:41
8314,2015-06-07,13:37:18
8315,2015-06-07,13:46:37
8316,2015-06-07,14:05:54
8317,2015-06-07,14:12:34
8318,2015-06-07,14:29:22
8319,2015-06-07,14:55:47
8320,2015-06-07,15:11:49
8321,2015-06-07,15:30:18
8322,2015-06-07,15:31:15
8323,2015-06-07,15:46:15
8324,2015-06-07,15:48:12
8325,2015-06-07,15:51:41
8326,2015-06-07,16:06:31
8327,2015-06-07,16:28:28
8328,2015-06-07,16:32:18
8329,2015-06-07,16:50:20
8330,2015-06-07,16:58:49
8331,2015-06-07,17:28:15
8332,2015-06-07,17:32:53
8333,2015-06-07,17:39:43
8334,2015-06-07,17:41:11
8335,2015-06-07,17:46:01
8336,2015-06-07,17:53:40
8337,2015-06-07,18:02:14
8338,2015-06-07,18:09:26
8339,2015-06-07,18:26:06
8340,2015-06-07,18:29:40
8341,2015-06-07,18:39:30
8342,2015-06-07,18:50:35
8343,2015-06-07,18:59:13
8344,2015-06-07,19:11:35
8345,2015-06-07,19:43:41
8346,2015-06-07,20:28:24
8347,2015-06-07,21:07:28
8348,2015-06-07,21:14:20
8349,2015-06-07,21:31:49
8350,2015-06-07,22:17:58
8351,2015-06-08,11:40:54
8352,2015-06-08,11:55:56
8353,2015-06-08,11:59:07
8354,2015-06-08,12:00:35
8355,2015-06-08,12:11:19
8356,2015-06-08,12:28:43
8357,2015-06-08,12:31:45
8358,2015-06-08,12:32:42
8359,2015-06-08,12:42:00
8360,2015-06-08,12:50:34
8361,2015-06-08,13:01:19
8362,2015-06-08,13:05:41
8363,2015-06-08,13:26:34
8364,2015-06-08,13:26:37
8365,2015-06-08,13:59:54
8366,2015-06-08,14:04:07
8367,2015-06-08,14:25:49
8368,2015-06-08,14:44:15
8369,2015-06-08,14:46:09
8370,2015-06-08,15:48:25
8371,2015-06-08,16:20:45
8372,2015-06-08,16:48:08
8373,2015-06-08,17:07:58
8374,2015-06-08,17:08:52
8375,2015-06-08,17:19:12
8376,2015-06-08,17:28:26
8377,2015-06-08,17:36:57
8378,2015-06-08,17:44:00
8379,2015-06-08,17:56:13
8380,2015-06-08,18:00:24
8381,2015-06-08,18:03:51
8382,2015-06-08,18:20:09
8383,2015-06-08,18:21:42
8384,2015-06-08,18:30:58
8385,2015-06-08,18:37:28
8386,2015-06-08,18:38:39
8387,2015-06-08,18:46:41
8388,2015-06-08,18:55:02
8389,2015-06-08,18:59:40
8390,2015-06-08,19:15:41
8391,2015-06-08,19:24:02
8392,2015-06-08,19:53:37
8393,2015-06-08,20:23:58
8394,2015-06-08,20:24:05
8395,2015-06-08,20:35:11
8396,2015-06-08,21:06:29
8397,2015-06-08,21:47:59
8398,2015-06-08,22:23:26
8399,2015-06-09,11:40:28
8400,2015-06-09,11:50:09
8401,2015-06-09,11:55:15
8402,2015-06-09,12:06:20
8403,2015-06-09,12:07:38
8404,2015-06-09,12:07:47
8405,2015-06-09,12:08:41
8406,2015-06-09,12:11:21
8407,2015-06-09,12:46:36
8408,2015-06-09,12:56:24
8409,2015-06-09,12:58:08
8410,2015-06-09,13:15:20
8411,2015-06-09,13:19:08
8412,2015-06-09,13:19:38
8413,2015-06-09,13:24:58
8414,2015-06-09,13:48:24
8415,2015-06-09,14:05:58
8416,2015-06-09,14:29:07
8417,2015-06-09,14:38:58
8418,2015-06-09,14:43:18
8419,2015-06-09,14:49:13
8420,2015-06-09,14:59:22
8421,2015-06-09,15:08:04
8422,2015-06-09,15:15:44
8423,2015-06-09,16:06:53
8424,2015-06-09,16:22:01
8425,2015-06-09,16:27:25
8426,2015-06-09,16:33:45
8427,2015-06-09,16:46:56
8428,2015-06-09,17:00:19
8429,2015-06-09,17:08:20
8430,2015-06-09,17:29:10
8431,2015-06-09,17:34:42
8432,2015-06-09,17:47:42
8433,2015-06-09,17:51:13
8434,2015-06-09,18:21:43
8435,2015-06-09,18:30:00
8436,2015-06-09,18:49:09
